word,wordlen,speak_time,stop_time,period
matches,7,0.39000000000000057,0.0,0
the,3,0.0899999999999963,0.0,0
suspect,7,0.6900000000000048,0.14999999999999858,0
or,2,0.17999999999999972,0.0,0
not,3,0.35999999999999943,0.8399999999999963,1
my,2,0.21000000000000085,0.0,0
phd,3,0.5399999999999991,0.0,0
thesis,6,0.480000000000004,0.0,0
is,2,0.11999999999999744,0.0,0
about,5,0.2700000000000031,0.030000000000001137,0
understanding,13,0.6899999999999977,0.0,0
how,3,0.3299999999999983,0.0,0
examine,7,0.39000000000000057,0.0,0
his,3,0.12000000000000455,0.0,0
make,4,0.20999999999999375,0.0,0
these,5,0.15000000000000568,0.0,0
important,9,0.45000000000000284,0.0,0
decisions,9,0.6899999999999977,0.539999999999992,0
in,2,0.15000000000000568,0.0,0
a,1,0.030000000000001137,0.0,0
stray,5,0.29999999999999716,0.0010910000000023956,0
or,2,0.09523699999999735,0.0,0
alone,5,0.2936720000000008,0.0,1
there,5,0.12398399999999299,0.026016000000012696,0
over,4,0.1799999999999926,0.0,0
five,4,0.39000000000000057,0.0,0
thousand,8,0.480000000000004,0.0,0
of,2,0.09000000000000341,0.0,0
these,5,0.14999999999999147,0.0,0
comparisons,11,0.6299999999999955,0.0,0
made,4,0.2400000000000091,0.0,0
per,3,0.269999999999996,0.0,0
day,3,0.35999999999999943,0.23999999999999488,0
to,2,0.15000000000000568,0.0,0
be,2,0.12000000000000455,0.0,0
used,4,0.20999999999999375,0.0,0
as,2,0.09000000000000341,0.0,0
evidence,8,0.35999999999999943,0.0,0
and,3,0.11784699999999759,0.0,0
convicted,9,0.4521529999999956,0.0,0
criminals,9,0.6600000000000108,0.39000000000000057,1
but,3,0.14999999999999147,0.0,0
occasionally,12,0.6899999999999977,0.3300000000000125,0
mistakes,8,0.539999999999992,0.0,0
are,3,0.030000000000001137,0.0,0
made,4,0.39000000000000057,0.9000000000000057,1
in,2,0.11999999999999034,0.0,0
two,3,0.15000000000000568,0.0,0
thousand,8,0.39000000000000057,0.0,0
and,3,0.12000000000000455,0.0,0
four,4,0.38999999999998636,0.09000000000000341,0
a,1,0.09000000000000341,0.0,0
lawyer,6,0.45000000000000284,0.060000000000002274,0
name,4,0.269999999999996,0.011527999999998428,0
brand,5,0.28847199999999873,0.09000000000000341,0
may,3,0.1799999999999926,0.0,0
feared,6,0.2400000000000091,0.0,0
was,3,0.11999999999999034,0.0,0
arrested,8,0.5100000000000051,0.0,0
by,2,0.15000000000000568,0.0,0
the,3,0.11999999999999034,0.0,0
f,1,0.18000000000000682,0.0,0
b,1,0.14999999999999147,0.0,0
i,1,0.30000000000001137,0.20999999999999375,0
because,7,0.3299999999999983,0.0,0
his,3,0.27000000000001023,0.0,0
fingerprints,12,0.5699999999999932,0.0,0
match,5,0.269999999999996,0.0,0
those,5,0.29999999999999716,0.0,0
found,5,0.27000000000001023,0.0,0
on,2,0.09000000000000341,0.0,0
a,1,0.05999999999998806,0.0,0
bomb,4,0.27000000000001023,0.0,0
that,4,0.11999999999999034,0.0,0
exploded,8,0.6600000000000108,0.23999999999999488,0
killing,7,0.3299999999999983,0.0,0
one,3,0.09000000000000341,0.0,0
hundred,7,0.29999999999999716,0.0,0
and,3,0.09000000000000341,0.0,0
ninety,6,0.23999999999999488,0.0,0
one,3,0.21000000000000796,0.0,0
people,6,0.4199999999999875,0.6000000000000085,0
but,3,0.14999999999999147,0.0,0
here's,6,0.2400000000000091,0.0,0
the,3,0.09000000000000341,0.0,0
catch,5,0.539999999999992,0.29999999999999716,1
the,3,0.12000000000000455,0.0,0
fingerprint,11,0.5100000000000051,0.0,0
examine,7,0.3299999999999983,0.0,0
has,3,0.09000000000000341,0.0,0
made,4,0.20999999999999375,0.0,0
a,1,0.030000000000001137,0.0,0
mistake,7,0.5699999999999932,0.15000000000000568,1
they,4,0.1799999999999926,0.0,0
matched,7,0.3069070000000096,0.0,0
to,2,0.08309299999999098,0.004995000000008076,0
print,5,0.35500499999999136,0.0,0
to,2,0.09000000000000341,0.0,0
the,3,0.12000000000000455,0.0,0
wrong,5,0.23999999999999488,0.0,0
person,6,0.6000000000000085,0.8399999999999892,1
my,2,0.21000000000000796,0.0,0
field,5,0.45000000000000284,0.35999999999999943,0
was,3,0.20999999999999375,0.0,0
innocent,8,0.5700000000000074,0.9599999999999937,1
so,2,0.21000000000000796,0.0,0
how,3,0.23999999999999488,0.0,0
can,3,0.12000000000000455,0.0,0
this,4,0.1799999999999926,0.0,0
happen,6,0.4200000000000017,0.6299999999999955,1
well,4,0.18000000000000682,0.0,0
it,2,0.060000000000002274,0.0,0
turns,5,0.35999999999999943,0.0,0
out,3,0.269999999999996,0.030000000000001137,0
that,4,0.14999999999999147,0.0,0
despite,7,0.4200000000000017,0.0,0
them,4,0.12000000000000455,0.0,0
testifying,10,0.5999999999999943,0.0,0
in,2,0.09000000000000341,0.0,0
court,5,0.29999999999999716,0.0,0
for,3,0.09000000000000341,0.0,0
the,3,0.09000000000000341,0.0,0
past,4,0.29999999999999716,0.030000000000001137,0
one,3,0.23999999999999488,0.0,0
hundred,7,0.3300000000000125,0.0,0
years,5,0.38999999999998636,0.4200000000000017,1
fingerprint,11,0.4200000000000017,0.0,0
examined,8,0.3568070000000034,0.0,0
is,2,0.09319299999999942,0.01888200000000495,0
have,4,0.1611249999999984,0.0,0
never,5,0.2999930000000006,0.0,0
been,4,0.20999999999999375,0.0,0
scientifically,14,0.8100000000000023,0.0,0
tested,6,0.5400000000000063,0.1799999999999926,0
for,3,0.15000000000000568,0.0,0
how,3,0.269999999999996,0.0,0
accurately,10,0.480000000000004,0.0,0
they,4,0.14999999999999147,0.0,0
can,3,0.15000000000000568,0.0,0
match,5,0.269999999999996,0.0,0
prince,6,0.5100000000000051,0.75,1
in,2,0.14999999999999147,0.0,0
my,2,0.15000000000000568,0.0,0
phd,3,0.6599999999999966,0.12000000000000455,0
i,1,0.09000000000000341,0.0,0
started,7,0.39000000000000057,0.0,0
by,2,0.11999999999999034,0.0,0
testing,7,0.35999999999999943,0.0,0
the,3,0.12000000000000455,0.0,0
accuracy,8,0.5700000000000074,0.0,0
of,2,0.0899999999999892,0.0,0
fingerprint,11,0.4200000000000017,0.0,0
examiners,9,0.5099930000000086,0.18000699999998915,0
at,2,0.15000000000000568,0.0,0
police,6,0.3299999999999983,0.0,0
stations,8,0.4200000000000017,0.0,0
in,2,0.09000000000000341,0.0,0
queensland,10,0.6599999999999966,0.060000000000002274,0
new,3,0.14999999999999147,0.0,0
south,5,0.21000000000000796,0.0,0
wales,5,0.4200000000000017,0.030000000000001137,0
victoria,8,0.6299999999999955,0.1799999999999926,0
south,5,0.3300000000000125,0.0,0
australia,9,0.5099999999999909,0.18000000000000682,0
and,3,0.11999999999999034,0.0,0
the,3,0.060000000000002274,0.0,0
australian,10,0.39000000000000057,0.0,0
federal,7,0.3299999999999983,0.0,0
police,6,0.3299999999999983,0.0,0
and,3,0.09000000000000341,0.0,0
camera,6,0.480000000000004,0.480000000000004,1
i,1,0.0899999999999892,0.0,0
put,3,0.18000000000000682,0.0,0
them,4,0.12000000000000455,0.0,0
in,2,0.0899999999999892,0.0,0
a,1,0.030000000000001137,0.0,0
situation,9,0.6000000000000085,0.0,0
similar,7,0.39000000000000057,0.0,0
to,2,0.0899999999999892,0.0,0
the,3,0.12000000000000455,0.0,0
usual,5,0.39000000000000057,0.0,0
work,4,0.3299999999999983,0.15000000000000568,0
but,3,0.11999999999999034,0.0,0
i,1,0.060000000000002274,0.0,0
maintained,10,0.5700000000000074,0.030000000000001137,0
tight,5,0.39000000000000057,0.030000000000001137,0
experimental,12,0.7199999999999989,0.0,0
control,7,0.5699999999999932,0.18000000000000682,0
by,2,0.14999999999999147,0.0,0
using,5,0.27000000000001023,0.0,0
simulated,9,0.5699999999999932,0.060000000000002274,0
crime,5,0.29999999999999716,0.0,0
scene,5,0.23999999999999488,0.0,0
prince,6,0.35999999999999943,0.0,0
in,2,0.15000000000000568,0.0,0
a,1,0.030000000000001137,0.0,0
signal,6,0.3299999999999983,0.0,0
detection,9,0.4200000000000017,0.0,0
paradigm,8,0.5400000000000063,0.5699999999999932,1
more,4,0.23999999999999488,0.0,0
simply,6,0.5100000000000051,0.29999999999999716,0
i,1,0.09000000000000341,0.0,0
wanted,6,0.2400000000000091,0.0,0
to,2,0.09000000000000341,0.0,0
find,4,0.2699999999999818,0.0,0
out,3,0.15000000000000568,0.0,0
how,3,0.15000000000000568,0.0,0
many,4,0.21000000000000796,0.029999999999972715,0
guilty,6,0.36000000000001364,0.0,0
people,6,0.43973099999999476,0.010268999999993866,0
being,5,0.21000000000000796,0.0,0
wrongly,7,0.3300000000000125,0.0,0
set,3,0.235810999999984,0.0,0
free,4,0.4241890000000126,0.21000000000000796,0
and,3,0.14999999999997726,0.0,0
how,3,0.15000000000000568,0.0,0
many,4,0.21000000000000796,0.030000000000001137,0
innocent,8,0.38999999999998636,0.0,0
people,6,0.3310550000000205,0.0434179999999742,0
being,5,0.2255269999999996,0.0,0
wrongfully,10,0.45000000000001705,0.0,0
convicted,9,0.539999999999992,0.9300000000000068,1
well,4,0.12000000000000455,0.0,0
this,4,0.15000000000000568,0.0,0
was,3,0.08999999999997499,0.0,0
the,3,0.09000000000000341,0.0,0
first,5,0.36000000000001364,0.0,0
ever,4,0.2699999999999818,0.0,0
test,4,0.36000000000001364,0.0,0
of,2,0.09000000000000341,0.0,0
thing,5,0.18168499999998744,0.0,0
and,3,0.08550300000001698,0.0,0
predicts,8,0.2728119999999876,0.0,1
big,3,0.30000000000001137,0.030000000000001137,0
expertise,9,0.7800000000000011,0.20999999999997954,0
and,3,0.14351100000001793,0.0064889999999877546,0
as,2,0.060000000000002274,0.0,0
you,3,0.09000000000000341,0.0,0
might,5,0.2400000000000091,0.0,0
hope,4,0.29999999999998295,0.18000000000000682,0
the,3,0.12000000000000455,0.0,0
examined,8,0.38999999999998636,0.0,0
is,2,0.09000000000000341,0.0,0
were,4,0.12000000000000455,0.0,0
extremely,9,0.8400000000000034,0.0,0
accurate,8,0.47999999999998977,0.12000000000000455,0
but,3,0.15000000000000568,0.0,0
not,3,0.18000000000000682,0.0,0
perfect,7,0.5999999999999943,0.6299999999999955,1
i,1,0.12000000000000455,0.0,0
breathed,8,0.3299999999999841,0.0,0
a,1,0.030000000000001137,0.0,0
sigh,4,0.30000000000001137,0.0,0
of,2,0.060000000000002274,0.0,0
relief,6,0.38999999999998636,0.0,0
when,4,0.15000000000000568,0.0,0
i,1,0.060000000000002274,0.0,0
saw,3,0.27000000000001023,0.0,0
that,4,0.12000000000000455,0.0,0
the,3,0.11999999999997613,0.0,0
examiners,9,0.5100000000000193,0.0,0
can,3,0.12000000000000455,0.0,0
actually,8,0.3599999999999852,0.0,0
do,2,0.27565400000000295,0.0,0
what,4,0.1399810000000059,0.0,0
they,4,0.12436499999998318,0.0,0
claim,5,0.45000000000001705,0.2699999999999818,1
that,4,0.10185100000001057,0.0,0
the,3,0.07814899999999625,0.0,0
challenge,9,0.4200000000000159,0.0,0
now,3,0.23999999999998067,0.0,0
is,2,0.09000000000000341,0.0,0
to,2,0.09000000000000341,0.0,0
see,3,0.21000000000000796,0.0,0
how,3,0.29999999999998295,0.0,0
these,5,0.2400000000000091,0.0,0
findings,8,0.4200000000000159,0.0,0
translate,9,0.6299999999999955,0.0,0
to,2,0.09000000000000341,0.0,0
performance,11,0.539999999999992,0.030000000000001137,0
outside,7,0.5099999999999909,0.0,0
the,3,0.060000000000002274,0.0,0
lab,3,0.3900000000000148,1.1399999999999864,0
as,2,0.12000000000000455,0.0,0
well,4,0.15000000000000568,0.0,0
as,2,0.09000000000000341,0.0,0
accuracy,8,0.5699999999999932,0.060000000000002274,1
i'm,3,0.15000000000000568,0.0,0
interested,10,0.38999999999998636,0.0,0
in,2,0.09000000000000341,0.0,0
the,3,0.09000000000000341,0.0,0
basics,6,0.5999999999999943,0.060000000000002274,0
of,2,0.12000000000000455,0.0,0
how,3,0.24079100000000153,0.0,0
it,2,0.08920899999998255,0.0,0
is,2,0.12000000000000455,0.0,0
that,4,0.12000000000000455,0.0,0
humans,6,0.38999999999998636,0.0,0
process,7,0.45000000000001705,0.0,0
complex,7,0.5699999999999932,0.0,0
visual,6,0.3300000000000125,0.0,0
patents,7,0.539999999999992,0.060000000000002274,0
such,4,0.2699999999999818,0.0,0
as,2,0.12000000000000455,0.0,0
fingerprints,12,0.7199999999999989,0.45000000000001705,1
i,1,0.12000000000000455,0.018895999999983815,0
want,4,0.16110399999999458,0.0,0
to,2,0.060000000000002274,0.0,0
turn,4,0.27000000000001023,0.0,0
novices,7,0.539999999999992,0.0,0
into,4,0.2400000000000091,0.0,0
experts,7,0.6599999999999966,0.060000000000002274,0
more,4,0.21000000000000796,0.0,0
quickly,7,0.44999999999998863,0.27000000000001023,0
and,3,0.12000000000000455,0.0,0
i'm,3,0.11999999999997613,0.0,0
discovering,11,0.5700000000000216,0.0,0
ways,4,0.23999999999998067,0.0,0
of,2,0.09000000000000341,0.0,0
improving,9,0.539999999999992,0.0,0
their,5,0.21000000000000796,0.0,0
accuracy,8,0.5999999999999943,0.8700000000000045,1
last,4,0.27000000000001023,0.0,0
month,5,0.4199999999999875,0.09000000000000341,0
my,2,0.15000000000000568,0.0,0
research,8,0.5099999999999909,0.0,0
was,3,0.15000000000000568,0.0,0
presented,9,0.47999999999998977,0.0,0
to,2,0.12000000000000455,0.0,0
judges,6,0.5400000000000205,0.0,0
at,2,0.14999999999997726,0.0,0
the,3,0.060000000000002274,0.0,0
supreme,7,0.5100000000000193,0.0,0
court,5,0.38999999999998636,0.30000000000001137,1
the,3,0.12000000000000455,0.0,0
experiments,11,0.5699999999999932,0.0,0
from,4,0.09000000000000341,0.0,0
my,2,0.11999999999997613,0.0,0
phd,3,0.5700000000000216,0.0,0
a,1,0.09000000000000341,0.02945799999997689,0
changing,8,0.6005420000000186,0.0,0
the,3,0.09000000000000341,0.0,0
way,3,0.20999999999997954,0.0,0
we,2,0.15000000000000568,0.0,0
think,5,0.27000000000001023,0.0,0
about,5,0.2699999999999818,0.0,0
presenting,10,0.7199999999999989,0.09000000000000341,0
fingerprint,11,0.5700000000000216,0.0,0
evidence,8,0.44999999999998863,0.060000000000002274,0
to,2,0.18000000000000682,0.0,0
judges,6,0.539999999999992,0.0,0
and,3,0.18000000000000682,0.0,0
juries,6,0.5999999999999943,0.9900000000000091,0
so,2,0.23999999999998067,0.0,0
where,5,0.21000000000000796,0.007280000000008613,0
to,2,0.20271999999999935,0.0,0
from,4,0.20999999999997954,0.0,0
here,4,0.3300000000000125,0.6299999999999955,1
when,4,0.18000000000000682,0.0,0
next,4,0.27000000000001023,0.0,0
year,4,0.1799999999999784,0.0,0
i'm,3,0.09000000000000341,0.007192000000003418,0
heading,7,0.4128080000000125,0.030000000000001137,0
to,2,0.1799999999999784,0.0,0
l,1,0.21000000000000796,0.0,0
a,1,0.2400000000000091,0.18000000000000682,0
to,2,0.11999999999997613,0.0,0
continue,8,0.45000000000001705,0.0,0
my,2,0.15000000000000568,0.0,0
research,8,0.6599999999999966,0.060000000000002274,0
when,4,0.17551799999998252,0.0,0
law,3,0.21448200000000384,0.0,0
enforcement,11,0.47999999999998977,0.0,0
agencies,8,0.5100000000000193,0.0,0
in,2,0.12000000000000455,0.0,0
the,3,0.08999999999997499,0.0,0
us,2,0.660000000000025,0.38999999999998636,1
i'll,4,0.18000000000000682,0.0,0
apply,5,0.2699999999999818,0.0,0
my,2,0.15000000000000568,0.0,0
finger,6,0.3900000000000148,0.0,0
print,5,0.20999999999997954,0.0,0
work,4,0.4200000000000159,0.30000000000001137,0
across,6,0.6043209999999988,0.055678999999997814,0
other,5,0.23999999999998067,0.030000000000001137,0
areas,5,0.3900000000000148,0.0,0
of,2,0.09000000000000341,0.0,0
forensics,9,0.6599999999999966,0.030000000000001137,0
like,4,0.2699999999999818,0.0,0
shoe,4,0.30000000000001137,0.0,0
prints,6,0.5999999999999943,0.030000000000001137,0
blood,5,0.30000000000001137,0.0,0
spatter,7,0.44999999999998863,0.15000000000000568,0
and,3,0.18000000000000682,0.060000000000002274,0
even,4,0.3299999999999841,0.0,0
dna,3,0.5699999999999932,0.27000000000001023,0
to,2,0.15000000000000568,0.0,0
help,4,0.21000000000000796,0.0,0
ensure,6,0.3299999999999841,0.0,0
that,4,0.12000000000000455,0.060000000000002274,0
innocent,8,0.44999999999998863,0.0,0
people,6,0.45000000000001705,0.23999999999998067,0
are,3,0.09000000000000341,0.0,0
not,3,0.2400000000000091,0.0,0
wrongfully,10,0.44999999999998863,0.0,0
accused,7,0.6599999999999966,0.5100000000000193,1
