word,wordlen,speak_time,stop_time,period
how,3,0.17999999999999972,0.0,0
we,2,0.08999999999999986,0.0,0
got,3,0.2699999999999996,0.0,0
here,4,0.39000000000000057,1.2300000000000004,0
my,2,0.23999999999999844,0.0,0
inspiration,11,0.6300000000000026,0.0,0
for,3,0.11999999999999744,0.0,0
this,4,0.21000000000000085,0.0,0
work,4,0.35999999999999943,0.030000000000001137,0
was,3,0.20468999999999937,0.00531000000000148,0
a,1,0.08934099999999745,0.0,0
project,7,0.6306590000000014,0.3600020000000015,0
meant,5,0.3532599999999988,0.0,0
to,2,0.39673799999999915,0.060000000000002274,0
preserve,8,0.5399999999999991,0.0,0
our,3,0.23999999999999844,0.0,0
last,4,0.3000000000000007,0.0,0
chance,6,0.6000000000000014,0.29999999999999716,0
for,3,0.17999999999999972,0.0,0
learning,8,0.35999999999999943,0.0,0
about,5,0.240000000000002,0.0,0
holocaust,9,0.6000000000000014,0.0,0
from,4,0.0899999999999963,0.0,0
the,3,0.12000000000000455,0.0,0
survivors,9,0.75,0.8099999999999952,0
it's,4,0.17999999999999972,0.0,0
called,6,0.3300000000000054,0.030000000000001137,0
new,3,0.17999999999999972,0.0,0
dimensions,10,0.532591999999994,0.007408000000005188,0
and,3,0.0899999999999963,0.0,0
testimony,9,0.8100000000000023,0.509999999999998,0
and,3,0.12000000000000455,0.0,0
it,2,0.11999999999999744,0.0,0
allows,6,0.35999999999999943,0.0,0
you,3,0.11999999999999744,0.0,0
to,2,0.15000000000000568,0.0,0
have,4,0.3299999999999983,0.030000000000001137,0
interactive,11,0.7199999999999989,0.0,0
conversations,13,1.0499999999999972,0.14999999999999858,0
with,4,0.17605999999999966,0.003940000000000055,0
a,1,0.030000000000001137,0.0,0
hologram,8,0.6600000000000037,0.0,0
have,4,0.11999999999999744,0.0,0
a,1,0.060000000000002274,0.0,0
real,4,0.21000000000000085,0.0,0
holocaust,9,0.4799999999999969,0.0,0
survivor,8,0.5700000000000003,0.8999999999999986,0
how,3,0.14999999999999858,0.0,0
did,3,0.15000000000000568,0.0,0
you,3,0.0899999999999963,0.023302000000001044,0
survived,8,0.4202889999999968,0.0,0
the,3,0.06640900000000016,0.0,0
holocaust,9,0.6600000000000037,0.39000000000000057,0
how,3,0.17999999999999972,0.0,0
did,3,0.14999999999999858,0.0,0
i,1,0.09000000000000341,0.0,0
survive,7,0.6299999999999955,1.1700000000000017,0
i,1,0.14999999999999858,0.0,0
survive,7,0.8400000000000034,1.5,0
why,3,0.1859139999999968,0.0,0
i,1,0.03726199999999835,0.0063650000000023965,0
believe,7,0.670459000000001,0.6300000000000026,0
because,7,0.75,0.05999999999999517,0
providence,10,0.9600000000000009,0.060000000000002274,0
watched,7,0.4799999999999969,0.030000000000001137,0
over,4,0.29999999999999716,0.0,0
me,2,0.2700000000000031,0.6899999999999977,0
turns,5,0.30000000000000426,0.0,0
out,3,0.21000000000000085,0.02999999999999403,0
these,5,0.240000000000002,0.0,0
answers,7,0.6000000000000014,0.0,0
were,4,0.240000000000002,0.0,0
pre,3,0.21000000000000085,0.0,0
recorded,8,0.4799999999999969,0.030000000000001137,0
in,2,0.14999999999999858,0.0,0
a,1,0.030000000000001137,0.0,0
studio,6,0.6300000000000026,0.3299999999999983,0
yet,3,0.35999999999999943,0.14999999999999858,0
the,3,0.11999999999999744,0.0,0
effect,6,0.4200000000000017,0.030000000000001137,0
is,2,0.17999999999999972,0.0,0
astounding,10,0.75,0.45000000000000284,0
you,3,0.21000000000000085,0.0,0
feel,4,0.20999999999999375,0.0,0
so,2,0.30000000000000426,0.0,0
connected,9,0.480000000000004,0.0,0
to,2,0.1084859999999992,0.011513999999991142,0
his,3,0.11414800000000014,0.0,0
story,5,0.6058519999999987,0.12000000000000455,0
and,3,0.15680400000000816,0.0,0
and,3,0.11830799999999897,0.03505399999998815,0
him,3,0.2598340000000121,0.0,0
as,2,0.1799999999999926,0.0,0
a,1,0.060000000000002274,0.0,0
person,6,0.539999999999992,1.0200000000000102,0
i,1,0.09000000000000341,0.0,0
think,5,0.20999999999999375,0.0,0
there's,7,0.1799999999999926,0.0,0
something,9,0.30000000000001137,0.0,0
special,7,0.5699999999999932,0.030000000000001137,0
about,5,0.39000000000000057,0.030000000000001137,0
human,5,0.29999999999999716,0.0,0
interaction,11,0.7800000000000011,0.39000000000000057,0
that,4,0.18000000000000682,0.0,0
makes,5,0.23999999999999488,0.0,0
it,2,0.269999999999996,0.12000000000000455,0
much,4,0.29999999999999716,0.0,0
more,4,0.269999999999996,0.0,0
profound,8,0.9300000000000068,0.5100000000000051,0
and,3,0.20999999999999375,0.0,0
person,6,0.35999999999999943,0.0,0
all,3,0.39000000000000057,1.230000000000004,0
than,4,0.20999999999999375,0.0,0
what,4,0.18000000000000682,0.0,0
books,5,0.3299999999999983,0.0,0
are,3,0.11999999999999034,0.0,0
lectures,8,0.6600000000000108,0.060000000000002274,0
or,2,0.14999999999999147,0.0,0
movies,6,0.480000000000004,0.030000000000001137,0
could,5,0.14999999999999147,0.0,0
ever,4,0.18000000000000682,0.0,0
teach,5,0.29999999999999716,0.0,0
us,2,0.4200000000000017,0.6899999999999977,0
so,2,0.23999999999999488,0.0,0
i,1,0.09000000000000341,0.0,0
saw,3,0.21000000000000796,0.0,0
this,4,0.20999999999999375,0.0,0
and,3,0.1174880000000087,0.0,0
began,5,0.27251199999999187,0.0,0
to,2,0.12000000000000455,0.0,0
wonder,6,0.5099999999999909,0.5700000000000074,0
what,4,0.12000000000000455,0.0,0
can,3,0.1799999999999926,0.0,0
we,2,0.12000000000000455,0.0,0
create,6,0.23999999999999488,0.0,0
a,1,0.030000000000001137,0.0,0
model,5,0.35999999999999943,0.0,0
like,4,0.21000000000000796,0.0,0
this,4,0.35999999999999943,0.029999999999986926,0
for,3,0.21000000000000796,0.0,0
anyone,6,0.6299999999999955,0.480000000000004,0
a,1,0.060000000000002274,0.0,0
model,5,0.3299999999999983,0.0,0
that,4,0.15000000000000568,0.0,0
looks,5,0.38999999999998636,0.060000000000002274,0
talks,5,0.4200000000000017,0.0,0
and,3,0.12000000000000455,0.0,0
acts,4,0.35999999999999943,0.0,0
just,4,0.23999999999999488,0.0,0
like,4,0.21000000000000796,0.0,0
them,4,0.35999999999999943,1.259999999999991,0
so,2,0.27000000000001023,0.0,0
i,1,0.0899999999999892,0.0,0
set,3,0.18000000000000682,0.0,0
out,3,0.15000000000000568,0.0,0
to,2,0.0899999999999892,0.0,0
sea,3,0.21000000000000796,0.0,0
of,2,0.060000000000002274,0.0,0
this,4,0.14999999999999147,0.0,0
could,5,0.15000000000000568,0.0,0
be,2,0.11999999999999034,0.0,0
done,4,0.480000000000004,0.09000000000000341,0
and,3,0.15000000000000568,0.0,0
eventually,10,0.44999999999998863,0.0,0
came,4,0.2400000000000091,0.0,0
up,2,0.1799999999999926,0.0,0
with,4,0.11999300000000801,0.0,0
the,3,0.060000000000002274,6.999999996537554e-06,0
new,3,0.14999999999999147,0.0,0
solution,8,0.6300000000000097,0.35999999999999943,0
that,4,0.14999999999999147,7.000000010748408e-06,0
can,3,0.11999999999999034,0.0,0
be,2,0.09000000000000341,0.060000000000002274,0
a,1,0.060000000000002274,0.0,0
model,5,0.32999300000000176,0.029999999999986926,0
of,2,0.12000000000000455,0.0,0
a,1,0.060000000000002274,0.0,0
person,6,0.39000000000000057,0.030000000000001137,0
using,5,0.29999999999999716,0.0,0
nothing,7,0.5700000000000074,0.0899999999999892,0
but,3,0.15000000000000568,0.0,0
these,5,0.539999999999992,0.7200000000000131,0
existing,8,0.539999999999992,0.0,0
photos,6,0.4200000000000017,0.0,0
and,3,0.15000000000000568,0.0,0
videos,6,0.39000000000000057,0.0,0
of,2,0.0899999999999892,0.0,0
a,1,0.060000000000002274,0.0,0
person,6,0.5100000000000051,0.8400000000000034,0
if,2,0.14999999999999147,0.0,0
you,3,0.09000000000000341,0.0,0
can,3,0.1799999999999926,0.0,0
leverage,8,0.3300000000000125,0.0,0
this,4,0.1799999999999926,0.0,0
kind,4,0.21000000000000796,0.0,0
of,2,0.05999999999998806,0.25765900000000386,0
the,3,0.07234800000000519,0.059992999999991525,0
information,11,0.75,0.060000000000002274,0
this,4,0.15000000000000568,0.01197499999999252,0
photos,6,0.37802500000000805,0.0,0
and,3,0.0899999999999892,0.0,0
video,5,0.30000000000001137,0.0,0
that,4,0.20999999999999375,0.0,0
are,3,0.12000000000000455,0.0,0
out,3,0.1799999999999926,0.0,0
there,5,0.5400000000000063,0.14999999999999147,0
that's,6,0.30000000000001137,0.0,0
the,3,0.14999999999999147,0.0,0
key,3,0.4200000000000017,0.0,0
to,2,0.15000000000000568,0.0,0
scaling,7,0.35999999999999943,0.0,0
to,2,0.11999999999999034,0.0,0
anyone,6,0.5400000000000063,0.7800000000000011,0
by,2,0.1799999999999926,0.0,0
the,3,0.09000000000000341,0.0,0
way,3,0.21000000000000796,0.030000000000001137,0
here's,6,0.269999999999996,0.005895999999992796,0
richard,7,0.35410400000000664,0.0,0
feynman,7,0.5699999999999932,0.060000000000002274,0
who,3,0.35999999999999943,0.09000000000000341,0
in,2,0.12000000000000455,0.0,0
addition,8,0.39000000000000057,0.0,0
to,2,0.14999999999999147,0.0,0
being,5,0.21000000000000796,0.0,0
a,1,0.060000000000002274,0.0,0
nobel,5,0.29999999999999716,0.0,0
prize,5,0.35999999999999943,0.0,0
winner,6,0.29999999999999716,0.0,0
in,2,0.12000000000000455,0.0,0
physics,7,0.5999999999999943,0.4200000000000017,0
was,3,0.20999999999999375,0.0,0
also,4,0.3300000000000125,0.0,0
known,5,0.4199999999999875,0.030000000000001137,0
as,2,0.18000000000000682,0.0,0
a,1,0.060000000000002274,0.0,0
legendary,9,0.4747780000000006,0.00522199999998918,0
teacher,7,0.5700000000000074,1.4099999999999966,0
wouldn't,8,0.269999999999996,0.060000000000002274,0
be,2,0.15000000000000568,0.0,0
great,5,0.35999999999999943,0.060000000000002274,0
if,2,0.14434599999999875,0.00565399999999272,0
you,3,0.060000000000002274,0.0,0
could,5,0.15000000000000568,0.0,0
bring,5,0.20999999999999375,0.0,0
him,3,0.18000000000000682,0.0,0
back,4,0.39000000000000057,0.060000000000002274,0
to,2,0.11999999999999034,0.0,0
give,4,0.21000000000000796,0.0,0
his,3,0.14999999999999147,0.0,0
lectures,8,0.8400000000000034,0.09000000000000341,0
and,3,0.14999999999999147,0.0,0
inspired,8,0.5100000000000051,0.030000000000001137,0
millions,8,0.35999999999999943,0.0,0
of,2,0.12000000000000455,0.0,0
kids,4,0.6299999999999955,0.269999999999996,0
perhaps,7,0.6599999999999966,0.09000000000000341,0
not,3,0.2400000000000091,0.0,0
just,4,0.1799999999999926,0.0,0
an,2,0.15000000000000568,0.0,0
english,7,0.47999999999998977,0.0,0
been,4,0.15000000000000568,0.0,0
in,2,0.12000000000000455,0.0,0
any,3,0.20999999999999375,0.0,0
language,8,0.6599999999999966,0.9000000000000057,0
or,2,0.23999999999999488,0.0,0
if,2,0.12000000000000455,0.0,0
you,3,0.09000000000000341,0.0,0
could,5,0.1799999999999926,0.0,0
ask,3,0.30000000000001137,0.017255999999989058,0
our,3,0.22274400000000583,0.0,0
grandparents,12,0.7199999999999989,0.0,0
for,3,0.14999999999999147,0.0,0
advice,6,0.6599999999999966,0.060000000000002274,0
and,3,0.18000000000000682,0.0,0
here,4,0.2400000000000091,0.0,0
those,5,0.23999999999998067,0.0,0
comforting,10,0.4800000000000182,0.0,0
words,5,0.5999999999999943,0.12000000000000455,0
even,4,0.2400000000000091,0.0,0
if,2,0.14999999999997726,0.0,0
there,5,0.18000000000000682,0.0,0
are,3,0.09000000000000341,0.060000000000002274,0
no,2,0.15000000000000568,0.0,0
longer,6,0.2699999999999818,0.0,0
with,4,0.18000000000000682,0.0,0
us,2,0.4200000000000159,0.8699999999999761,0
or,2,0.18000000000000682,0.0,0
maybe,5,0.27000000000001023,0.0,0
using,5,0.2699999999999818,0.0,0
this,4,0.21000000000000796,0.0,0
tool,4,0.5999999999999943,0.09000000000000341,0
book,4,0.21000000000000796,0.030000000000001137,0
authors,7,0.539999999999992,0.060000000000002274,0
alive,5,0.3900000000000148,0.0,0
or,2,0.08999999999997499,0.0,0
not,3,0.3900000000000148,0.060000000000002274,0
could,5,0.2400000000000091,0.0,0
read,4,0.20999999999997954,0.0,0
aloud,5,0.4200000000000159,0.030000000000001137,0
all,3,0.23999999999998067,0.0,0
of,2,0.060000000000002274,0.030000000000001137,0
their,5,0.15000000000000568,0.0,0
books,5,0.30000000000001137,0.0,0
for,3,0.1799999999999784,0.0,0
anyone,6,0.3900000000000148,0.0,0
interested,10,0.6599999999999966,1.1699999999999875,0
the,3,0.15000000000000568,0.0,0
credit,6,0.30000000000001137,0.004628999999994221,0
possibilities,13,0.7153710000000046,0.0,0
here,4,0.2699999999999818,0.030000000000001137,0
are,3,0.15000000000000568,0.0,0
endless,7,0.7800000000000011,0.09000000000000341,0
and,3,0.15000000000000568,0.0,0
to,2,0.09000000000000341,0.0,0
me,2,0.20999999999997954,0.0,0
that's,6,0.18000000000000682,0.0,0
very,4,0.30000000000001137,0.0,0
exciting,8,0.5699999999999932,1.4699999999999989,0
and,3,0.12000000000000455,0.0,0
here's,6,0.2400000000000091,0.0,0
how,3,0.14999999999997726,0.0,0
it's,4,0.12000000000000455,0.0,0
working,7,0.3300000000000125,0.0,0
so,2,0.21000000000000796,0.0,0
far,3,0.44999999999998863,0.3599999999999852,0
first,5,0.3327250000000106,0.027275000000003047,0
we,2,0.09000000000000341,0.0,0
introduce,9,0.4199999999999875,0.0,0
a,1,0.060000000000002274,0.0,0
new,3,0.15000000000000568,0.0,0
technique,9,0.5099999999999909,0.09000000000000341,0
that,4,0.18000000000000682,0.0,0
can,3,0.18000000000000682,0.0,0
reconstruct,11,0.5699999999999932,0.030000000000001137,0
high,4,0.27000000000001023,0.0,0
detail,6,0.38999999999998636,0.0,0
thirty,6,0.27000000000001023,0.0,0
face,4,0.2699999999999818,0.0,0
model,5,0.5100000000000193,0.8400000000000034,0
from,4,0.2699999999999818,0.0,0
any,3,0.2400000000000091,0.0,0
image,5,0.5099999999999909,0.09000000000000341,0
without,7,0.3900000000000148,0.030000000000001137,0
ever,4,0.2933349999999848,0.006664999999998145,0
thirty,6,0.32422900000000254,0.0,0
scanning,8,0.3657709999999952,0.0,0
the,3,0.09000000000000341,0.0,0
person,6,0.539999999999992,0.960000000000008,0
and,3,0.18000000000000682,0.0,0
here's,6,0.21000000000000796,0.0,0
the,3,0.05999999999997385,0.0,0
same,4,0.2400000000000091,0.030000000000001137,0
up,2,0.18000000000000682,0.0,0
with,4,0.09000000000000341,1.499999999055035e-05,0
moto,4,0.32998499999999353,0.0,0
from,4,0.18000000000000682,0.0,0
different,9,0.27000000000001023,0.0,0
views,5,0.47999999999998977,1.8000000000000114,0
this,4,0.2699999999999818,0.0,0
also,4,0.30000000000001137,0.0,0
works,5,0.27000000000001023,0.0,0
on,2,0.14999999999997726,0.0,0
videos,6,0.5400000000000205,0.030000000000001137,0
by,2,0.23999999999998067,0.0,0
running,7,0.30000000000001137,0.0,0
the,3,0.12000000000000455,0.0,0
same,4,0.29999999999998295,0.0,0
algorithm,9,0.6000000000000227,0.029999999999972715,0
on,2,0.15000000000000568,0.0,0
each,4,0.21000000000000796,0.0,0
video,5,0.3300000000000125,0.0,0
frame,5,0.44999999999998863,0.12000000000000455,0
and,3,0.18000000000000682,0.0,0
generate,8,0.4199999999999875,0.030000000000001137,0
a,1,0.060000000000002274,0.0,0
moving,6,0.4199999999999875,0.0,0
through,7,0.13563000000002035,0.01438499999997589,0
the,3,0.12000000000000455,0.0,0
model,5,0.5099850000000004,1.2900000000000205,0
and,3,0.14999999999997726,0.0,0
here's,6,0.21000000000000796,0.0,0
the,3,0.060000000000002274,0.0,0
same,4,0.2400000000000091,0.0,0
output,6,0.29999999999998295,0.0,0
model,5,0.3300000000000125,0.0,0
from,4,0.18000000000000682,0.0,0
different,9,0.2699999999999818,0.0,0
angles,6,0.5999999999999943,2.0700000000000216,0
turns,5,0.2699999999999818,0.0,0
out,3,0.15000000000000568,0.0,0
this,4,0.18000000000000682,0.0,0
problem,7,0.47999999999998977,0.0,0
is,2,0.09000000000000341,0.0,0
very,4,0.27000000000001023,0.0,0
challenging,11,0.6899999999999977,0.4199999999999875,0
but,3,0.15000000000000568,0.0,0
the,3,0.09000000000000341,0.0,0
key,3,0.27000000000001023,0.0,0
trick,5,0.2699999999999818,0.030000000000001137,0
is,2,0.12000000000000455,0.0,0
that,4,0.30000000000001137,0.030000000000001137,0
we,2,0.14999999999997726,0.0,0
going,5,0.27000000000001023,0.0,0
to,2,0.15000000000000568,0.0,0
analyze,7,0.6299999999999955,0.060000000000002274,0
enlarge,7,0.5699999999999932,0.0,0
photo,5,0.27000000000001023,0.0,0
collection,10,0.47999999999998977,0.0,0
of,2,0.09000000000000341,0.0,0
the,3,0.09000000000000341,0.0,0
person,6,0.4199999999999875,0.0,0
beforehand,10,0.7800000000000011,0.9300000000000068,0
for,3,0.18000000000000682,0.0,0
george,6,0.2699999999999818,0.0,0
w,1,0.30000000000001137,0.0,0
bush,4,0.3300000000000125,0.060000000000002274,0
we,2,0.11999999999997613,0.0,0
can,3,0.15000000000000568,0.0,0
just,4,0.12000000000000455,0.0,0
search,6,0.2400000000000091,0.0,0
on,2,0.12000000000000455,0.0,0
google,6,0.44999999999998863,1.3499999999999943,0
and,3,0.15000000000000568,0.0,0
from,4,0.18000000000000682,0.0,0
that,4,0.2699999999999818,0.029985000000010587,0
were,4,0.15000000000000568,0.030014999999991687,0
able,4,0.2400000000000091,0.0,0
to,2,0.12000000000000455,0.0,0
be,2,0.11999999999997613,0.0,0
an,2,0.21000000000000796,0.0,0
average,7,0.30000000000001137,0.0,0
model,5,0.5699999999999932,0.12000000000000455,0
and,3,0.18000000000000682,0.0,0
eternity,8,0.47999999999998977,0.0,0
refined,7,0.539999999999992,0.0,0
a,1,0.05910600000001409,0.0,0
model,5,0.5108939999999791,0.060000000000002274,0
to,2,0.15000000000000568,0.0,0
recover,7,0.4200000000000159,0.0,0
the,3,0.11999999999997613,0.0,0
expression,10,0.6000000000000227,0.060000000000002274,0
and,3,0.14999999999997726,0.0,0
fine,4,0.27000000000001023,0.005083000000013271,0
details,7,0.44491699999997536,0.0,0
like,4,0.20504900000000248,0.004951000000005479,0
who's,5,0.18000000000000682,0.0,0
this,4,0.15000000000000568,0.0,0
and,3,0.12000000000000455,0.0,0
wrinkles,8,0.5699999999999932,1.1999999999999886,0
what's,6,0.2400000000000091,0.0,0
fascinating,11,0.5699999999999932,0.0,0
about,5,0.30000000000001137,0.0,0
this,4,0.21269499999999653,0.0,0
this,4,0.17730499999998983,0.0,0
that,4,0.27000000000001023,0.030000000000001137,0
the,3,0.12000000000000455,0.0,0
photo,5,0.29999999999998295,0.0,0
collection,10,0.5999999999999943,0.030000000000001137,0
can,3,0.21000000000000796,0.0,0
come,4,0.27000000000001023,0.0,0
from,4,0.15000000000000568,0.0,0
your,4,0.11999999999997613,0.0,0
typical,7,0.3900000000000148,0.0,0
photos,6,0.5699999999999932,0.36000000000001364,0
it,2,0.11999999999997613,0.0,0
doesn't,7,0.30000000000001137,0.0,0
really,6,0.27000000000001023,0.0,0
matter,6,0.29999999999998295,0.0,0
what,4,0.15000000000000568,0.0,0
expression,10,0.47999999999998977,0.0,0
you're,6,0.15000000000000568,0.0,0
making,6,0.5400000000000205,0.05999999999997385,0
or,2,0.21000000000000796,0.0,0
were,4,0.3300000000000125,0.0,0
you,3,0.12000000000000455,0.0,0
took,4,0.20999999999997954,0.0,0
those,5,0.18000000000000682,0.0,0
photos,6,0.5699999999999932,0.4800000000000182,0
what,4,0.23999999999998067,0.0,0
matters,7,0.3900000000000148,0.0,0
is,2,0.09000000000000341,0.0,0
that,4,0.23999999999998067,0.0,0
there,5,0.12000000000000455,0.0,0
are,3,0.030000000000001137,0.0,0
a,1,0.030000000000001137,0.0,0
lot,3,0.21000000000000796,0.0,0
of,2,0.09000000000000341,0.0,0
them,4,0.3299999999999841,0.7199999999999989,0
and,3,0.15000000000000568,0.0,0
were,4,0.12000000000000455,0.0,0
still,5,0.18000000000000682,0.0,0
missing,7,0.3299999999999841,1.500000001897206e-05,0
color,5,0.2699999999999818,0.0,0
here,4,0.32998500000002196,0.0,0
so,2,0.1799999999999784,0.0,0
next,4,0.30000000000001137,0.0,0
we,2,0.15000000000000568,0.0,0
develop,7,0.44999999999998863,0.030000000000001137,0
a,1,0.060000000000002274,0.0,0
new,3,0.21000000000000796,0.0,0
blending,8,0.3599999999999852,0.0,0
technique,9,0.5100000000000193,0.44999999999998863,0
that,4,0.21000000000000796,0.0,0
improves,8,0.4199999999999875,0.0,0
upon,4,0.3300000000000125,0.0,0
a,1,0.060000000000002274,0.0,0
simple,6,0.3299999999999841,0.0,0
averaging,9,0.3900000000000148,0.0,0
method,6,0.5099999999999909,0.6299999999999955,0
and,3,0.15000000000000568,0.3599999999999852,0
a,1,0.09000000000000341,0.04177699999999618,0
sharp,5,0.3482230000000186,0.0,0
facial,6,0.3599999999999852,0.0,0
textures,8,0.5700000000000216,0.0,0
and,3,0.11999999999997613,1.500000001897206e-05,0
collars,7,0.6599999999999966,0.8999849999999867,0
and,3,0.18000000000000682,0.0,0
this,4,0.21000000000000796,0.0,0
can,3,0.15000000000000568,0.0,0
be,2,0.11999999999997613,0.0,0
done,4,0.30000000000001137,0.0,0
for,3,0.21000000000000796,0.0,0
any,3,0.29999999999998295,0.0,0
expression,10,0.6599999999999966,1.5900000000000034,0
now,3,0.27000000000001023,0.0,0
we,2,0.09000000000000341,0.0,0
have,4,0.18000000000000682,0.0,0
a,1,0.030000000000001137,0.0,0
controllable,12,0.5099850000000004,0.0,0
motto,5,0.29999999999998295,0.006973000000016327,0
of,2,0.1442869999999914,0.0,0
the,3,0.056659999999993715,0.0,0
person,6,0.5720949999999903,0.3900000000000148,0
and,3,0.12000000000000455,0.0,0
the,3,0.09000000000000341,0.0,0
way,3,0.1799999999999784,0.0,0
it's,4,0.12000000000000455,0.0,0
control,7,0.6378080000000068,0.2021919999999966,0
now,3,0.3300000000000125,0.0,0
is,2,0.12000000000000455,0.0,0
by,2,0.20999999999997954,0.0,0
a,1,0.060000000000002274,0.0,0
sequence,8,0.4200000000000159,0.0,0
of,2,0.060000000000002274,0.0,0
static,6,0.3299999999999841,0.0,0
photos,6,0.539999999999992,0.3900000000000148,0
not,3,0.21562499999998863,0.0,0
is,2,0.14439000000001556,0.0,0
how,3,0.1499849999999867,0.0,0
the,3,0.12000000000000455,0.0,0
wrinkles,8,0.3899849999999958,0.0,0
come,4,0.27000000000001023,0.0,0
and,3,0.09000000000000341,1.499999999055035e-05,0
go,2,0.30000000000001137,0.0,0
depending,9,0.38999999999998636,0.0,0
on,2,0.15000000000000568,0.0,0
the,3,0.09000000000000341,0.0,0
expression,10,0.6599999999999966,1.3499999999999943,0
you,3,0.15000000000000568,0.0,0
can,3,0.21000000000000796,0.0,0
also,4,0.3299999999999841,0.0,0
use,3,0.18322299999999814,0.0,0
the,3,0.08676199999999312,1.500000001897206e-05,0
video,5,0.3599999999999852,0.0,0
to,2,0.15000000000000568,0.0,0
drive,5,0.27000000000001023,0.0,0
the,3,0.09000000000000341,0.0,0
model,5,0.5099999999999909,0.47999999999998977,0
rory,4,0.36000000000001364,0.0,0
but,3,0.21000000000000796,1.289999999999992,0
somehow,7,0.539999999999992,0.0,0
we've,5,0.18000000000000682,0.0,0
managed,7,0.27000000000001023,0.029999999999972715,0
to,2,0.27000000000001023,0.030000000000001137,0
attract,7,0.3300000000000125,0.0,0
with,4,0.23999999999998067,0.030000000000001137,0
another,7,0.4200000000000159,0.3677199999999914,0
some,4,0.26228000000000407,0.27000000000001023,0
more,4,0.38999999999998636,0.0,0
amazing,7,0.4199999999999875,0.0,0
people,6,0.36000000000001364,0.8100000000000023,0
and,3,0.12000000000000455,0.0,0
here's,6,0.20999999999997954,0.0,0
a,1,0.030000000000001137,0.0,0
lot,3,0.15000000000000568,0.0,0
of,2,0.09000000000000341,0.0,0
fundamental,11,0.6299999999999955,0.3900000000000148,0
so,2,0.20999999999997954,0.0,0
what,4,0.15000000000000568,0.0,0
you,3,0.12000000000000455,0.0,0
see,3,0.21000000000000796,0.0,0
here,4,0.29999999999998295,0.0,0
are,3,0.18000000000000682,0.0,0
a,1,0.060000000000002274,0.0,0
controllable,12,0.5699999999999932,0.0,0
model,5,0.36000000000001364,0.0,0
of,2,0.12000000000000455,0.0,0
people,6,0.4199999999999875,0.0,0
i,1,0.12000000000000455,0.0,0
do,2,0.21000000000000796,0.0062399999999911415,0
from,4,0.2037599999999884,0.0,0
their,5,0.15000000000000568,0.0,0
internet,8,0.36000000000001364,0.0,0
photos,6,0.5699999999999932,0.44999999999998863,0
now,3,0.30000000000001137,0.0,0
if,2,0.12000000000000455,0.0,0
you,3,0.12000000000000455,0.0,0
transfer,8,0.5099999999999909,0.0,0
the,3,0.15000000000000568,0.060000000000002274,0
motion,6,0.4343549999999823,0.023467000000010785,0
from,4,0.17217800000000238,0.0,0
the,3,0.09000000000000341,0.0,0
input,5,0.29999999999998295,0.0,0
video,5,0.5700000000000216,0.05999999999997385,0
we,2,0.15000000000000568,0.0,0
can,3,0.18000000000000682,0.0,0
