word,wordlen,speak_time,stop_time,period
a,1,0.05999999999998806,0.0,0
broader,7,0.27000000000001023,0.0,0
point,5,0.35999999999999943,0.907471000000001,1
really,6,0.23252899999999954,0.0,0
back,4,0.23999999999999488,0.0,0
in,2,0.20999999999999375,1.710000000000008,0
i'm,3,0.12000000000000455,0.0,0
going,5,0.11999999999999034,0.0,0
to,2,0.060000000000002274,0.0,0
make,4,0.15000000000000568,0.0,0
an,2,0.060000000000002274,0.0,0
intellectual,12,0.6899999999999977,1.2000000000000028,1
i'm,3,0.09204299999998966,0.0,0
going,5,0.11795700000000409,0.0,0
to,2,0.060000000000002274,0.0,0
bring,5,0.14999999999999147,0.0,0
it,2,0.060000000000002274,0.0,0
to,2,0.060000000000002274,0.0,0
this,4,0.15000000000000568,0.0,0
man,3,0.20999999999999375,0.0,0
right,5,0.12000000000000455,0.0,0
here,4,0.269999999999996,1.4099999999999966,0
now,3,0.5100000000000051,0.9000000000000057,0
what,4,0.23999999999999488,0.0,0
this,4,0.23999999999999488,0.0,0
man,3,0.27000000000001023,0.0,0
did,3,0.1799999999999926,0.0,0
was,3,0.18000000000000682,0.0,0
important,9,0.5999999999999943,0.030000000000001137,0
i'm,3,0.15000000000000568,0.0,0
sure,4,0.5999999999999943,2.3100000000000023,1
but,3,0.1799999999999926,0.0,0
i,1,0.15000000000000568,0.0,0
for,3,0.20999999999999375,0.0,0
one,3,0.21000000000000796,0.0,0
have,4,0.20999999999999375,0.0,0
no,2,0.21000000000000796,0.0,0
idea,4,0.29999999999999716,0.0,0
who,3,0.14999999999999147,0.0,0
he,2,0.15000000000000568,0.0,0
is,2,0.39000000000000057,0.9000000000000057,1
i,1,0.1799999999999926,0.0,0
simply,6,0.39000000000000057,0.0,0
google,6,0.29999999999999716,0.0,0
image,5,0.29999999999999716,0.0,0
the,3,0.12000000000000455,0.0,0
word,4,0.35999999999999943,0.030000000000001137,0
scientist,9,0.9000000000000057,1.230000000000004,1
and,3,0.20999999999997954,0.0,0
now,3,0.2400000000000091,0.030000000000001137,0
you,3,0.15000000000000568,0.0,0
see,3,0.21000000000000796,0.0,0
i'd,3,0.1491800000000012,0.0,0
like,4,0.21081999999998402,0.0,0
it,2,0.060000000000002274,0.0,0
to,2,0.09000000000000341,0.02714399999999273,0
seem,4,0.30285599999999135,0.0,0
like,4,0.21000000000000796,0.0,0
i'm,3,0.12000000000000455,0.0,0
making,6,0.30000000000001137,0.0,0
points,6,0.539999999999992,0.44999999999998863,1
building,8,0.4800000000000182,0.0,0
an,2,0.09000000000000341,0.0,0
argument,8,0.5099999999999909,0.3599999999999852,0
inspiring,9,0.9300000000000068,0.0,0
you,3,0.12000000000000455,0.0,0
to,2,0.12000000000000455,0.0,0
change,6,0.3299999999999841,0.0,0
your,4,0.12000000000000455,0.0,0
life,4,0.4200000000000159,0.29999999999998295,0
when,4,0.21000000000000796,0.0,0
in,2,0.12000000000000455,0.0,0
reality,7,0.6899999999999977,0.0,0
this,4,0.21000000000000796,0.0,0
is,2,0.14999999999997726,0.0,0
just,4,0.30000000000001137,0.030000000000001137,0
me,2,0.5999999999999943,1.0200000000000102,0
buying,6,0.7800000000000011,0.75,0
time,4,0.7199999999999989,0.060000000000002274,1
now,3,0.4199999999999875,0.5699999999999932,0
if,2,0.18000000000000682,0.0,0
you,3,0.060000000000002274,0.0,0
don't,5,0.18000000000000682,0.0,0
believe,7,0.27000000000001023,0.0,0
me,2,0.11999999999997613,0.0,0
let's,5,0.21000000000000796,0.0,0
take,4,0.15000000000000568,0.0,0
a,1,0.030000000000001137,0.0,0
look,4,0.18000000000000682,0.0,0
at,2,0.060000000000002274,0.0,0
the,3,0.08999999999997499,0.0,0
numbers,7,0.3300000000000125,0.0,0
this,4,0.15000000000000568,0.0,0
is,2,0.11154799999999909,0.008452000000005455,0
a,1,0.030000000000001137,0.0,0
real,4,0.1799999999999784,0.0,0
thing,5,0.18000000000000682,0.0,0
that's,6,0.12000000000000455,0.0,0
happening,9,0.3599999999999852,0.0,0
right,5,0.15000000000000568,0.0,0
now,3,0.21000000000000796,1.4099999999999966,1
the,3,0.15000000000000568,0.0,0
number,6,0.29999999999998295,0.0,0
of,2,0.12000000000000455,0.0,0
talks,5,0.36000000000001364,0.0,0
that,4,0.12000000000000455,0.0,0
i'm,3,0.14999999999997726,0.0,0
giving,6,0.45000000000001705,0.030000000000001137,0
is,2,0.18000000000000682,0.0,0
one,3,0.47999999999998977,1.4099999999999966,0
interesting,11,0.44999999999998863,0.0,0
facts,5,0.30000000000001137,0.0,0
and,3,0.09000000000000341,0.0,0
part,4,0.2400000000000091,0.0,0
of,2,0.060000000000002274,0.0,0
does,4,0.14999999999997726,0.0,0
for,3,0.21000000000000796,0.0,0
instead,7,0.44999999999998863,0.0,0
talk,4,0.30000000000001137,0.0,0
well,4,0.08822800000001507,0.0,0
that's,6,0.12177199999999289,0.0,0
going,5,0.12000000000000455,0.0,0
to,2,0.060000000000002274,0.0,0
be,2,0.08999999999997499,0.0,0
a,1,0.060000000000002274,0.0,0
zero,4,0.6000000000000227,0.9899999999999807,1
my,2,0.2400000000000091,0.0,0
height,6,0.3756879999999967,0.0,0
in,2,0.1943119999999965,0.0,0
inches,6,0.539999999999992,0.0,0
is,2,0.4200000000000159,0.0,0
seventy,7,0.539999999999992,0.0,0
point,5,0.27000000000001023,0.0,0
five,4,0.3599999999999852,0.0,0
not,3,0.15000000000000568,0.0,0
the,3,0.09000000000000341,0.0,0
point,5,0.21000000000000796,0.0,0
five,4,0.3599999999999852,0.0,0
their,5,0.30000000000001137,0.47999999999998977,1
to,2,0.2400000000000091,0.0,0
time,4,0.3299999999999841,0.011499000000014803,0
six,3,0.34850099999999884,0.0,0
equals,6,0.3300000000000125,0.0,0
twelve,6,0.4199999999999875,0.0,0
and,3,0.12000000000000455,0.0,0
an,2,0.09000000000000341,0.0,0
interest,8,0.3299999999999841,0.0,0
in,2,0.12000000000000455,0.0,0
the,3,0.09000000000000341,0.0,0
enough,6,0.27000000000001023,0.0,0
six,3,0.29999999999998295,0.0,0
times,5,0.30000000000001137,0.0,0
to,2,0.23999999999998067,0.0,0
also,4,0.3900000000000148,0.0,0
equals,6,0.27000000000001023,0.0,0
twelve,6,0.24147899999999822,0.0,0
that's,6,0.14852099999998813,0.0,0
math,4,0.5699999999999932,2.0100000000000193,1
three,5,0.29999999999998295,0.0,0
hundred,7,0.2400000000000091,0.0,0
and,3,0.09000000000000341,0.0,0
fifty,5,0.2699999999999818,0.0,0
two,3,0.19951199999999858,0.10048800000001279,0
a,1,0.060000000000002274,0.0,0
three,5,0.2400000000000091,0.0,0
digit,5,0.29999999999998295,0.0,0
number,6,0.5400000000000205,1.0199999999999818,1
one,3,0.36000000000001364,0.0,0
two,3,0.14999999999997726,0.0,0
three,5,0.2400000000000091,0.0,0
four,4,0.18000000000000682,0.0,0
five,4,0.3299999999999841,0.0,0
and,3,0.09561000000002196,0.0,0
then,4,0.08438999999998487,0.011982000000017479,0
almost,6,0.34801799999999616,0.0,0
immediately,11,0.38999999999998636,0.0,0
following,9,0.4200000000000159,0.0,0
that,4,0.14999999999997726,0.0,0
we,2,0.060000000000002274,0.0,0
get,3,0.18000000000000682,0.0,0
six,3,0.2400000000000091,0.0,0
seven,5,0.2400000000000091,0.0,0
eight,5,0.08999999999997499,0.0,0
nine,4,0.21000000000000796,0.0,0
ten,3,0.2400000000000091,2.579999999999984,1
now,3,0.36000000000001364,0.030000000000001137,0
to,2,0.11872600000000944,0.0,0
add,3,0.1812739999999735,0.0,0
more,4,0.21000000000000796,0.0,0
filler,6,0.30000000000001137,0.0,0
here,4,0.20999999999997954,0.0,0
i'm,3,0.07476600000001099,0.0,0
gonna,5,0.10523399999999583,0.0,0
give,4,0.12000000000000455,0.0,0
you,3,0.060000000000002274,0.0,0
a,1,0.030000000000001137,0.0,0
couple,6,0.21000000000000796,0.0,0
more,4,0.09000000000000341,0.0,0
numbers,7,0.2699999999999818,0.0,0
to,2,0.09000000000000341,0.0,0
consider,8,0.5099999999999909,0.660000000000025,1
eighteen,8,0.75,1.079999999999984,0
two,3,0.12556599999999207,0.0,0
thousand,8,0.14443400000001816,0.0,0
and,3,0.08698200000000611,0.0,0
thirty,6,0.21301799999997684,0.0,0
seven,5,0.5400000000000205,0.6299999999999955,0
five,4,0.3599999999999852,0.0,0
thousand,8,0.3356980000000078,0.036460000000005266,0
six,3,0.25784199999998236,0.0,0
hundred,7,0.27000000000001023,0.0,0
and,3,0.09000000000000341,0.0,0
one,3,0.44999999999998863,0.5400000000000205,0
two,3,0.3299999999999841,0.0,0
point,5,0.36000000000001364,0.0,0
six,3,0.44999999999998863,0.12000000000000455,0
million,7,0.6899999999999977,0.8099850000000117,1
for,3,0.7800000000000011,0.3000150000000019,0
for,3,0.839999999999975,0.4200000000000159,0
twenty,6,0.38999999999998636,0.0,0
four,4,0.5100000000000193,0.060000000000002274,0
staggering,10,0.9899999999999807,1.9200150000000065,1
these,5,0.18000000000000682,0.0,0
are,3,0.11642499999999245,0.0,0
real,4,0.24356000000000222,0.0,0
numbers,7,0.4199999999999875,0.0,0
all,3,0.21000000000000796,0.0,0
of,2,0.09000000000000341,0.0,0
them,4,0.27000000000001023,1.5600000000000023,0
and,3,0.1799999999999784,0.0,0
to,2,0.09000000000000341,0.0,0
follow,6,0.3900000000000148,0.0,0
that,4,0.1799999999999784,0.0,0
up,2,0.15000000000000568,0.0,0
let's,5,0.12000000000000455,0.0,0
take,4,0.18000000000000682,0.0,0
a,1,0.030000000000001137,0.0,0
look,4,0.15000000000000568,0.0,0
at,2,0.060000000000002274,0.0,0
some,4,0.14999999999997726,0.0,0
grass,5,0.36000000000001364,0.0,0
know,4,0.09000000000000341,0.0,0
if,2,0.060000000000002274,0.0,0
you,3,0.060000000000002274,0.0,0
take,4,0.14999999999997726,0.0,0
a,1,0.030000000000001137,0.0,0
look,4,0.12000000000000455,0.0,0
at,2,0.060000000000002274,0.0,0
the,3,0.060000000000002274,0.060000000000002274,0
pie,3,0.21000000000000796,0.0,0
chart,5,0.2867430000000013,0.0009519999999838547,0
what,4,0.08115300000000047,0.0,0
you're,6,0.081152000000003,0.0,0
going,5,0.12000000000000455,0.0,0
to,2,0.060000000000002274,0.0,0
see,3,0.3599999999999852,0.45000000000001705,1
is,2,0.1799999999999784,0.0,0
that,4,0.15000000000000568,0.0,0
the,3,0.09000000000000341,0.0,0
majority,8,0.6299999999999955,0.15000000000000568,0
far,3,0.4200000000000159,0.0,0
exceeds,7,0.44999999999998863,0.0,0
the,3,0.09000000000000341,0.0,0
minority,8,0.539999999999992,1.1400000000000148,1
everybody,9,0.3299999999999841,0.0,0
see,3,0.18000000000000682,0.0,0
that,4,0.30000000000001137,1.1699999999999875,0
cool,4,0.30000000000001137,0.0,0
isn't,5,0.1799999999999784,0.0,0
it,2,0.18000000000000682,0.7199999999999989,1
and,3,0.3900000000000148,0.030000000000001137,0
let's,5,0.14999999999997726,0.0,0
take,4,0.18000000000000682,0.0,0
a,1,0.030000000000001137,0.0,0
look,4,0.09000000000000341,0.0,0
at,2,0.060000000000002274,0.0,0
this,4,0.09000000000000341,1.499999999055035e-05,0
paragraph,9,0.4499849999999981,0.0,0
because,7,0.15000000000000568,0.0,0
it,2,0.09000000000000341,0.0,0
shows,5,0.21000000000000796,0.0,0
similarly,9,0.7199999999999989,0.44999999999998863,1
irrelevant,10,0.539999999999992,0.0,0
data,4,0.40451699999999846,0.0,0
up,2,0.19549800000001483,0.08998499999998444,0
now,3,0.4200000000000159,1.1099999999999852,0
i'm,3,0.27000000000001023,0.0,0
doing,5,0.3300000000000125,0.0,0
this,4,0.1799999999999784,0.0,0
because,7,0.30000000000001137,0.0,0
i'd,3,0.15000000000000568,0.0,0
like,4,0.20999999999997954,0.0,0
to,2,0.12000000000000455,0.0,0
make,4,0.21000000000000796,0.0,0
it,2,0.09000000000000341,0.030000000000001137,0
seem,4,0.21000000000000796,0.0,0
like,4,0.1799999999999784,0.0,0
i've,4,0.09000000000000341,0.0,0
done,4,0.15000000000000568,0.0,0
my,2,0.12000000000000455,0.0,0
homework,8,0.5999999999999943,0.38999999999998636,1
if,2,0.21000000000000796,0.0,0
you,3,0.15206499999999323,0.0,0
were,4,0.117935000000017,0.0,0
say,3,0.3299999999999841,0.0,0
watching,8,0.4200000000000159,0.0,0
this,4,0.18000000000000682,0.0,0
on,2,0.14999999999997726,0.0,0
you,3,0.15000000000000568,0.0,0
tube,4,0.36000000000001364,0.0,0
with,4,0.12000000000000455,0.0,0
the,3,0.08999999999997499,0.0,0
sound,5,0.3900000000000148,0.0,0
off,3,0.21000000000000796,0.0,0
you,3,0.09000000000000341,0.0,0
might,5,0.20999999999997954,0.0,0
think,5,0.30000000000001137,0.9000149999999962,1
okay,4,0.5099999999999909,0.7799850000000106,0
this,4,0.15000000000000568,0.0,0
guy,3,0.12000000000000455,0.0,0
knows,5,0.20999999999997954,0.0,0
what,4,0.09000000000000341,0.0,0
he's,4,0.09000000000000341,0.0,0
talking,7,0.4199999999999875,0.0,0
about,5,0.3300000000000125,0.8100000000000023,1
but,3,0.2400000000000091,0.0,0
i,1,0.09000000000000341,0.0,0
don't,5,0.6299999999999955,0.8100000000000023,0
i'm,3,0.20999999999997954,0.0,0
floundering,11,0.75,0.0,0
panicking,9,0.5565530000000081,0.013447000000013531,0
i've,4,0.11999999999997613,0.0,0
got,3,0.18000000000000682,0.030000000000001137,0
nothing,7,0.47999999999998977,0.3300000000000125,1
i'm,3,0.18000000000000682,0.0,0
a,1,0.060000000000002274,0.0,0
total,5,0.44999999999998863,0.0,0
and,3,0.12000000000000455,0.0,0
utter,5,0.2400000000000091,0.0,0
phony,5,0.47999999999998977,0.5999999999999943,0
but,3,0.15000000000000568,0.0,0
you,3,0.12000000000000455,0.0,0
know,4,0.18000000000000682,0.0,0
what,4,0.38999999999998636,0.7199999999999989,1
i,1,0.15000000000000568,0.0,0
was,3,0.15000000000000568,0.0,0
offered,7,0.23999999999998067,0.0,0
a,1,0.030000000000001137,0.0,0
ted,3,0.2400000000000091,0.0,0
talk,4,0.30000000000001137,0.6599999999999966,1
and,3,0.2699999999999818,0.0,0
damn,4,0.27000000000001023,0.0,0
it,2,0.15000000000000568,0.060000000000002274,0
i'm,3,0.20999999999997954,0.0,0
going,5,0.12000000000000455,0.0,0
to,2,0.060000000000002274,0.0,0
see,3,0.15000000000000568,0.0,0
it,2,0.09000000000000341,0.0,0
through,7,0.38999999999998636,2.880000000000024,0
now,3,0.3299999999999841,0.0,0
if,2,0.12000000000000455,0.0,0
you,3,0.09000000000000341,0.0,0
take,4,0.21000000000000796,0.0,0
a,1,0.030000000000001137,0.0,0
look,4,0.14999999999997726,0.0,0
behind,6,0.36000000000001364,0.0,0
me,2,0.09000000000000341,0.0,0
these,5,0.20999999999997954,0.0,0
are,3,0.09000000000000341,0.0,0
just,4,0.36000000000001364,0.030000000000001137,0
words,5,0.6599999999999966,0.060000000000002274,0
paired,6,0.3599999999999852,0.0,0
with,4,0.3300000000000125,0.27000000000001023,0
vaguely,7,0.5099999999999909,0.0,0
thought,7,0.27000000000001023,0.0,0
provoking,9,0.5099999999999909,0.0,0
stock,5,0.38999999999998636,0.0,0
photos,6,0.4800000000000182,0.8700000000000045,0
i'm,3,0.1799999999999784,0.0,0
going,5,0.12000000000000455,0.0,0
to,2,0.060000000000002274,0.0,0
point,5,0.30167000000000144,0.0,0
at,2,0.08833000000001334,0.0,0
them,4,0.29999999999998295,0.060000000000002274,0
like,4,0.2400000000000091,0.0,0
i'm,3,0.12000000000000455,0.0,0
making,6,0.23999999999998067,0.0,0
use,3,0.18000000000000682,0.0,0
both,4,0.21000000000000796,0.0,0
of,2,0.09000000000000341,0.0,0
my,2,0.1799999999999784,0.0,0
time,4,0.30000000000001137,0.0,0
as,2,0.09000000000000341,0.0,0
well,4,0.15000000000000568,0.0,0
as,2,0.11999999999997613,0.0,0
your,4,0.2400000000000091,0.0,0
time,4,0.4200000000000159,0.23999999999998067,1
but,3,0.15000000000000568,0.0,0
in,2,0.12000000000000455,0.0,0
reality,7,0.5699999999999932,0.0,0
i,1,0.12000000000000455,0.0,0
don't,5,0.21000000000000796,0.0,0
know,4,0.12000000000000455,0.0,0
what,4,0.08999999999997499,0.0,0
half,4,0.27000000000001023,0.0,0
of,2,0.12000000000000455,0.0,0
the,3,0.12000000000000455,0.0,0
meme,4,0.5699999999999932,0.75,0
and,3,0.12000000000000455,0.0,0
now,3,0.18000000000000682,0.0,0
as,2,0.2400000000000091,0.0,0
these,5,0.14999999999997726,0.0,0
continue,8,0.5699999999999932,0.0,0
i'm,3,0.21000000000003638,0.0,0
just,4,0.2999999999999545,0.0,0
going,5,0.12000000000000455,0.0,0
to,2,0.060000000000002274,0.0,0
start,5,0.27000000000003865,0.0,0
saying,6,0.20999999999997954,0.029999999999972715,0
gibberish,9,0.5100000000000477,0.38999999999998636,0
lot,3,0.3299999999999841,0.0,0
of,2,0.07034199999998236,0.007880999999997584,0
law,3,0.49177700000001323,0.2699999999999818,0
gab,3,0.30000000000001137,0.060000000000002274,0
gab,3,0.4500879999999938,0.5699120000000448,0
turkey,6,0.5999999999999659,0.5400000000000205,0
method,6,0.4200000000000159,0.0,0
a,1,0.029999999999972715,0.012627000000009048,0
mouth,5,0.46737300000000914,0.5999999999999659,0
ship,4,0.6000000000000227,0.12000000000000455,0
trip,4,0.44999999999998863,0.029999999999972715,0
my,2,0.30000000000001137,0.0,0
dog,3,0.30000000000001137,0.0,0
skip,4,0.5099999999999909,0.6899999999999977,0
repugnant,9,0.5117870000000266,0.0,0
dip,3,0.23821299999997336,0.0,0
at,2,0.09000000000003183,0.0,0
richard,7,0.47999999999996135,0.9600000000000364,0
i'm,3,0.14999999999997726,0.0,0
an,2,0.09000000000003183,0.0,0
itty,4,0.14999999999997726,0.0,0
bitty,5,0.20999999999997954,0.0,0
baby,4,0.30000000000001137,0.0,0
bopper,6,0.5400000000000205,0.18000000000000682,0
and,3,0.12000000000000455,0.0,0
i'm,3,0.12000000000000455,0.0,0
hungry,6,0.2999999999999545,0.0,0
and,3,0.09000000000003183,0.0,0
my,2,0.08999999999997499,0.0,0
tum,3,0.27000000000003865,0.0,0
tum,3,0.3599999999999568,0.9300000000000068,1
brad,4,0.36000000000001364,0.0,0
pitt,4,0.38999999999998636,0.38999999999998636,0
uma,3,0.2400000000000091,0.0,0
thurman,7,0.5099999999999909,0.8400000000000318,0
name's,6,0.6599999999999682,0.09000000000003183,0
things,6,0.5999999999999659,0.4200000000000159,0
words,5,0.4200000000000159,0.0,0
words,5,0.5099999999999909,0.2400000000000091,0
and,3,0.14999999999997726,0.0,0
more,4,0.2400000000000091,0.0,0
things,6,0.4200000000000159,0.0,0
and,3,0.14999999999997726,0.0,0
see,3,0.27000000000003865,0.0,0
it,2,0.14999999999997726,0.0,0
feels,5,0.36000000000001364,0.0,0
like,4,0.18000000000000682,0.0,0
it,2,0.08999999999997499,0.0,0
might,5,0.20999999999997954,0.0,0
make,4,0.18000000000000682,0.0,0
sense,5,0.3300000000000409,0.0,0
doesn't,7,0.3299999999999841,0.0,0
it,2,0.2699999999999818,1.1999999999999886,0
like,4,0.2400000000000091,0.0,0
maybe,5,0.38999999999998636,0.0,0
just,4,0.27000000000003865,0.0,0
